CustomerID,City,OnlineCommunication,AutomaticRefill,DoorstepDelivery,PreferredDeliveryDay,OrderQuantity,EmailType,MailOpened,MailClicked,CustomMails,CustomMail_Open,CustomMail_No,MailClicked_Open,MailClicked_No,MonthOfRegistration,MonthOfemail,YearOfRegistration,YearOfemail,Date_of_Registration,Date_of_email,RetentionPotential
C15926,CITY4,0,0,0,Wednesday,672,WelcomeEmail,yes,NotApplicable,46,5,41,1,45,3,3,2011,2011,22,22,Low
C15933,CITY2,1,0,0,Friday,53,WelcomeEmail,yes,NotApplicable,10,2,8,0,10,1,1,2014,2014,4,4,Low
C15935,CITY4,1,0,0,Friday,96,WelcomeEmail,yes,NotApplicable,42,23,19,4,38,10,10,2012,2012,15,15,Low
C15936,CITY3,1,0,0,Friday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,23,23,Medium
C15940,CITY3,1,0,0,Monday,103,WelcomeEmail,yes,NotApplicable,48,9,39,4,44,8,8,2017,2017,21,21,Medium
C15942,CITY4,0,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,2,2,Low
C15948,CITY4,0,0,0,Monday,29,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2010,2010,6,6,Low
C15949,CITY3,1,0,0,Thursday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,25,25,Low
C15952,CITY4,1,0,0,Thursday,33,WelcomeEmail,yes,NotApplicable,36,8,28,2,34,8,8,2013,2013,17,17,Low
C15954,CITY3,1,0,0,Monday,46,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,6,6,2013,2013,7,7,Medium
C15958,CITY2,1,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2018,2018,15,15,Low
C15966,CITY3,1,0,1,Wednesday,67,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,7,7,Medium
C15970,CITY2,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,26,1,25,0,26,10,10,2013,2013,24,24,Low
C15979,CITY4,0,0,0,Tuesday,354,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2010,2010,25,25,Low
C15982,CITY3,1,0,0,Friday,26,WelcomeEmail,yes,NotApplicable,22,19,3,2,20,11,11,2013,2013,9,9,Medium
C15986,CITY3,1,1,1,Friday,1759,WelcomeEmail,yes,NotApplicable,52,7,45,3,49,8,8,2013,2013,26,26,Low
C15987,CITY2,1,0,0,Tuesday,46,WelcomeEmail,yes,NotApplicable,35,1,34,1,34,11,11,2012,2012,5,5,Low
C16002,CITY4,1,0,0,Tuesday,7783,WelcomeEmail,yes,NotApplicable,37,7,30,3,34,11,11,2010,2010,1,1,Low
C16004,CITY4,1,0,0,Friday,67,WelcomeEmail,yes,NotApplicable,44,1,43,0,44,7,7,2017,2017,31,31,Low
C16027,CITY3,1,0,0,Friday,158,WelcomeEmail,yes,NotApplicable,16,7,9,5,11,12,12,2013,2013,21,21,Medium
C16030,CITY2,1,0,0,Friday,89,WelcomeEmail,yes,NotApplicable,10,7,3,2,8,1,1,2014,2014,4,4,Low
C16051,CITY2,0,0,0,Thursday,29,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2010,2010,18,18,Low
C16053,CITY3,1,0,0,Wednesday,222,WelcomeEmail,yes,NotApplicable,34,25,9,3,31,9,9,2013,2013,20,20,Medium
C16060,CITY2,0,0,0,Wednesday,40,WelcomeEmail,yes,NotApplicable,26,2,24,0,26,4,4,2017,2017,20,20,Low
C16063,CITY3,0,0,0,Sunday,105,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2012,2012,28,28,Medium
C16068,CITY4,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2017,2017,23,23,Low
C16069,CITY4,1,0,0,Friday,80,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,18,18,Low
C16071,CITY3,1,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2013,2013,30,30,Low
C16074,CITY2,1,0,0,Thursday,15,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,7,7,2013,2013,10,10,Low
C16087,CITY4,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,30,30,Low
C16088,CITY3,1,0,0,Friday,80,WelcomeEmail,yes,NotApplicable,38,9,29,5,33,9,9,2013,2013,19,19,Medium
C16090,CITY3,1,0,0,Tuesday,52,WelcomeEmail,yes,NotApplicable,33,0,33,0,33,10,10,2017,2017,1,1,Medium
C16095,CITY3,1,0,0,Tuesday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,4,4,2013,2013,7,7,Medium
C16097,CITY3,0,0,0,Sunday,71,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2012,2012,28,28,Medium
C16101,CITY4,1,0,0,Thursday,64,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,18,18,Low
C16107,CITY2,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2017,2017,24,24,Low
C16116,CITY2,1,1,0,Friday,41,WelcomeEmail,yes,NotApplicable,34,7,27,2,32,11,11,2013,2013,17,17,Low
C16117,CITY4,1,0,0,Tuesday,74,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,1,1,Low
C16124,CITY2,1,1,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,16,16,Low
C16127,CITY1,1,0,0,Tuesday,34,WelcomeEmail,yes,NotApplicable,31,26,5,5,26,9,9,2013,2013,28,28,Medium
C16133,CITY2,0,0,0,Tuesday,1230,WelcomeEmail,yes,NotApplicable,18,0,18,0,18,5,5,2013,2013,18,18,Low
C16137,CITY4,0,0,0,Friday,573,WelcomeEmail,yes,NotApplicable,41,12,29,1,40,8,8,2011,2011,10,10,Low
C16142,CITY2,1,0,0,Wednesday,52,WelcomeEmail,yes,NotApplicable,25,24,1,2,23,10,10,2013,2013,24,24,Low
C16147,CITY4,1,0,0,Wednesday,119,WelcomeEmail,yes,NotApplicable,27,7,20,2,25,10,10,2017,2017,27,27,Low
C16148,CITY4,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,9,9,Low
C16150,CITY1,1,1,0,Saturday,169,WelcomeEmail,yes,NotApplicable,33,12,21,6,27,12,12,2013,2013,8,8,Low
C16154,CITY3,1,0,0,Tuesday,59,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,3,3,2013,2013,16,16,Medium
C16163,CITY2,1,0,0,Monday,727,WelcomeEmail,yes,NotApplicable,42,6,36,3,39,9,9,2013,2013,11,11,Low
C16164,CITY3,1,0,0,Thursday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,25,25,Low
C16168,CITY3,1,0,0,Tuesday,35,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2017,2017,24,24,Medium
C16175,CITY4,0,0,0,Thursday,132,WelcomeEmail,yes,NotApplicable,43,10,33,0,43,3,3,2013,2013,25,25,Low
C16176,CITY4,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,8,1,7,0,8,10,10,2017,2017,18,18,Low
C16183,CITY4,1,0,0,Monday,108,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,6,6,2015,2015,8,8,Low
C16188,CITY3,0,1,1,Friday,2450,WelcomeEmail,yes,NotApplicable,50,40,10,5,45,3,3,2013,2013,2,2,Low
C16189,CITY1,1,0,0,Tuesday,203,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2012,2012,29,29,Medium
C16191,CITY2,1,0,0,Monday,919,WelcomeEmail,yes,NotApplicable,45,12,33,2,43,10,10,2010,2010,16,16,Low
C16193,CITY3,0,0,0,Saturday,90,WelcomeEmail,yes,NotApplicable,44,3,41,1,43,11,11,2012,2012,28,28,Medium
C16194,CITY3,1,0,0,Tuesday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,17,17,Medium
C16199,CITY3,1,0,0,Saturday,63,WelcomeEmail,yes,NotApplicable,27,6,21,2,25,8,8,2012,2012,28,28,Medium
C16208,CITY2,0,1,0,Wednesday,1924,WelcomeEmail,yes,NotApplicable,13,12,1,1,12,2,2,2015,2015,14,14,Low
C16211,CITY2,0,0,0,Tuesday,69,WelcomeEmail,yes,NotApplicable,45,2,43,0,45,3,3,2013,2013,26,26,Low
C16218,CITY2,1,0,0,Tuesday,454,WelcomeEmail,yes,NotApplicable,43,5,38,2,41,9,9,2015,2015,25,25,Low
C16224,CITY3,1,0,0,Friday,50,WelcomeEmail,yes,NotApplicable,42,3,39,1,41,9,9,2013,2013,5,5,Medium
C16226,CITY3,1,0,0,Tuesday,30,WelcomeEmail,yes,NotApplicable,2,2,0,2,0,10,10,2013,2013,23,23,Medium
C16227,CITY2,0,0,0,Friday,143,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,4,4,2010,2010,15,15,Low
C16228,CITY1,1,0,0,Friday,56,WelcomeEmail,yes,NotApplicable,21,4,17,0,21,12,12,2013,2013,17,17,Medium
C16233,CITY3,1,0,0,Wednesday,47,WelcomeEmail,yes,NotApplicable,38,1,37,1,37,9,9,2017,2017,6,6,Medium
C16238,CITY4,1,1,1,Thursday,86,WelcomeEmail,yes,NotApplicable,25,5,20,2,23,12,12,2013,2013,13,13,Low
C16244,CITY1,1,0,0,Monday,30,WelcomeEmail,yes,NotApplicable,20,12,8,3,17,12,12,2013,2013,4,4,Medium
C16251,CITY4,0,0,0,Wednesday,566,WelcomeEmail,yes,NotApplicable,42,13,29,0,42,7,7,2015,2015,8,8,Low
C16253,CITY2,1,1,0,Monday,41,WelcomeEmail,yes,NotApplicable,17,3,14,1,16,9,9,2013,2013,10,10,Low
C16256,CITY3,1,0,0,Thursday,36,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2017,2017,19,19,Low
C16258,CITY4,1,0,0,Monday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,31,31,Low
C16266,CITY2,1,0,0,Monday,74,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,15,15,Low
C16287,CITY3,0,0,0,Saturday,90,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,4,4,2013,2013,3,3,Medium
C16289,CITY3,1,0,0,Tuesday,50,WelcomeEmail,yes,NotApplicable,41,8,33,2,39,10,10,2013,2013,1,1,Medium
C16292,CITY4,1,0,0,Monday,52,WelcomeEmail,yes,NotApplicable,34,1,33,1,33,9,9,2013,2013,30,30,Low
C16296,CITY3,1,0,0,Thursday,92,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2012,2012,10,10,Low
C16299,CITY2,1,1,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,13,13,Low
C16305,CITY3,0,0,0,Wednesday,2279,WelcomeEmail,yes,NotApplicable,44,4,40,2,42,3,3,2013,2013,26,26,Medium
C16307,CITY4,0,0,0,Wednesday,33,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,2,2,2012,2012,22,22,Low
C16317,CITY2,0,0,0,Friday,480,WelcomeEmail,yes,NotApplicable,29,7,22,0,29,11,11,2012,2012,14,14,Low
C16325,CITY4,0,0,0,Wednesday,6,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,2,2,2011,2011,24,24,Low
C16326,CITY3,1,0,0,Friday,1,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,22,22,Medium
C16333,CITY2,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,31,31,Low
C16334,CITY3,0,0,0,Friday,55,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2017,2017,29,29,Medium
C16342,CITY4,1,0,0,Friday,157,WelcomeEmail,yes,NotApplicable,48,10,38,5,43,3,3,2012,2012,27,27,Low
C16351,CITY2,1,0,0,Wednesday,36,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,10,10,Low
C16353,CITY3,1,0,0,Tuesday,1216,WelcomeEmail,yes,NotApplicable,42,21,21,3,39,1,1,2013,2013,4,4,Medium
C16354,CITY3,1,1,1,Thursday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,15,15,Low
C16359,CITY2,1,1,0,Monday,49,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,4,4,Low
C16361,CITY2,1,1,0,Tuesday,126,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2017,2017,16,16,Low
C16365,CITY3,1,0,0,Thursday,29,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,17,17,Low
C16373,CITY3,1,0,1,Saturday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2017,2017,6,6,Medium
C16375,CITY3,0,0,0,Thursday,423,WelcomeEmail,yes,NotApplicable,41,22,19,0,41,9,9,2013,2013,26,26,High
C16376,CITY3,1,0,0,Saturday,81,WelcomeEmail,yes,NotApplicable,32,6,26,1,31,11,11,2013,2013,9,9,Medium
C16381,CITY2,1,0,0,Tuesday,151,WelcomeEmail,yes,NotApplicable,27,26,1,7,20,8,8,2013,2013,12,12,Low
C16387,CITY3,1,0,0,Friday,40,WelcomeEmail,yes,NotApplicable,12,4,8,2,10,11,11,2013,2013,1,1,Medium
C16391,CITY4,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,3,3,Low
C16392,CITY3,0,0,1,Wednesday,743,WelcomeEmail,yes,NotApplicable,41,35,6,15,26,8,8,2012,2012,28,28,Medium
C16395,CITY1,1,0,0,Saturday,29,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2017,2017,23,23,Medium
C16397,CITY4,0,0,0,Thursday,67,WelcomeEmail,yes,NotApplicable,36,0,36,0,36,2,2,2013,2013,22,22,Low
C16398,CITY3,1,0,0,Friday,56,WelcomeEmail,yes,NotApplicable,33,8,25,1,32,9,9,2017,2017,2,2,Medium
C16400,CITY3,1,0,0,Thursday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,15,15,Low
C16403,CITY4,1,0,0,Tuesday,575,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,4,4,2012,2012,15,15,Low
C16406,CITY3,1,0,0,Monday,79,WelcomeEmail,yes,NotApplicable,37,1,36,0,37,9,9,2017,2017,28,28,Medium
C16408,CITY2,0,0,0,Thursday,1020,WelcomeEmail,yes,NotApplicable,49,6,43,1,48,4,4,2010,2010,14,14,Low
C16410,CITY2,1,0,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2017,2017,9,9,Low
C16411,CITY2,0,0,0,Monday,237,WelcomeEmail,yes,NotApplicable,1,0,1,0,1,5,5,2013,2013,12,12,Low
C16417,CITY4,0,0,0,Tuesday,1816,WelcomeEmail,yes,NotApplicable,51,17,34,0,51,1,1,2013,2013,7,7,Low
C16427,CITY2,0,0,0,Monday,371,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,6,6,2012,2012,7,7,Low
C16428,CITY4,1,0,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,38,13,25,0,38,9,9,2013,2013,18,18,Low
C16430,CITY2,1,0,0,Thursday,28,WelcomeEmail,yes,NotApplicable,35,2,33,1,34,7,7,2013,2013,2,2,Low
C16433,CITY2,0,0,0,Monday,11,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,6,6,2010,2010,18,18,Low
C16448,CITY4,1,0,0,Wednesday,5821,WelcomeEmail,yes,NotApplicable,44,38,6,1,43,2,2,2011,2011,1,1,Low
C16451,CITY3,1,0,0,Wednesday,22,WelcomeEmail,yes,NotApplicable,45,3,42,0,45,5,5,2017,2017,27,27,Medium
C16455,CITY2,1,0,0,Tuesday,363,WelcomeEmail,yes,NotApplicable,44,16,28,4,40,9,9,2013,2013,30,30,Low
C16459,CITY3,1,1,1,Monday,226,WelcomeEmail,yes,NotApplicable,22,13,9,8,14,12,12,2017,2017,17,17,Low
C16465,CITY3,0,0,0,Saturday,148,WelcomeEmail,yes,NotApplicable,45,1,44,0,45,12,12,2012,2012,15,15,Medium
C16466,CITY1,1,0,0,Tuesday,133,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,3,3,2013,2013,23,23,Medium
C16468,CITY4,1,1,0,Thursday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,2,2,Low
C16469,CITY4,0,0,0,Friday,106,WelcomeEmail,yes,NotApplicable,44,3,41,1,43,2,2,2017,2017,2,2,Low
C16471,CITY4,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2017,2017,21,21,Low
C16472,CITY4,1,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,34,1,33,1,33,9,9,2013,2013,23,23,Low
C16475,CITY3,1,1,1,Monday,106,WelcomeEmail,yes,NotApplicable,23,11,12,1,22,11,11,2013,2013,24,24,Low
C16487,CITY4,1,0,0,Wednesday,61,WelcomeEmail,yes,NotApplicable,25,22,3,11,14,11,11,2013,2013,5,5,Low
C16491,CITY3,1,0,0,Monday,36,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2018,2018,4,4,Medium
C16496,CITY2,0,0,0,Saturday,54,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2012,2012,2,2,Low
C16505,CITY2,1,0,0,Tuesday,2499,WelcomeEmail,yes,NotApplicable,47,0,47,0,47,9,9,2010,2010,6,6,Low
C16519,CITY3,1,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,40,6,34,3,37,10,10,2013,2013,1,1,Low
C16528,CITY4,1,0,0,Monday,767,WelcomeEmail,yes,NotApplicable,32,4,28,0,32,12,12,2013,2013,13,13,Low
C16532,CITY4,1,0,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,1,1,Low
C16538,CITY2,1,0,0,Monday,1085,WelcomeEmail,yes,NotApplicable,45,4,41,0,45,7,7,2011,2011,20,20,Low
C16548,CITY4,1,1,0,Thursday,81,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,20,20,Low
C16552,CITY1,1,0,0,Friday,102,WelcomeEmail,yes,NotApplicable,27,6,21,4,23,12,12,2017,2017,6,6,Medium
C16556,CITY2,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,27,27,Low
C16560,CITY3,1,0,0,Monday,29,WelcomeEmail,yes,NotApplicable,12,5,7,2,10,8,8,2013,2013,3,3,Medium
C16562,CITY4,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,37,29,8,6,31,9,9,2013,2013,18,18,Low
C16567,CITY3,0,0,0,Saturday,1233,WelcomeEmail,yes,NotApplicable,47,0,47,0,47,12,12,2012,2012,6,6,Medium
C16568,CITY2,1,1,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,7,7,Low
C16574,CITY3,0,0,0,Saturday,233,WelcomeEmail,yes,NotApplicable,36,4,32,1,35,6,6,2013,2013,8,8,Medium
C16575,CITY3,1,0,1,Monday,254,WelcomeEmail,yes,NotApplicable,36,20,16,2,34,11,11,2013,2013,7,7,Medium
C16579,CITY3,1,0,0,Friday,56,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,10,10,Medium
C16581,CITY4,1,0,0,Tuesday,948,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,2,2,2012,2012,26,26,Low
C16586,CITY3,1,0,0,Tuesday,46,WelcomeEmail,yes,NotApplicable,14,7,7,4,10,9,9,2017,2017,26,26,Medium
C16587,CITY4,1,0,0,Tuesday,80,WelcomeEmail,yes,NotApplicable,45,5,40,0,45,6,6,2013,2013,24,24,Low
C16589,CITY2,0,0,0,Wednesday,84,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,2,2,2013,2013,20,20,Low
C16593,CITY2,1,0,0,Tuesday,2812,WelcomeEmail,yes,NotApplicable,39,21,18,2,37,11,11,2010,2010,2,2,Low
C16619,CITY3,1,0,0,Wednesday,74,WelcomeEmail,yes,NotApplicable,21,3,18,2,19,12,12,2013,2013,15,15,Medium
C16652,CITY3,1,0,0,Tuesday,96,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,3,3,2013,2013,10,10,Medium
C16657,CITY4,0,0,0,Friday,158,WelcomeEmail,yes,NotApplicable,4,4,0,3,1,10,10,2011,2011,9,9,Low
C16660,CITY2,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,15,15,Low
C16662,CITY2,1,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,4,4,Low
C16671,CITY2,1,0,0,Tuesday,70,WelcomeEmail,yes,NotApplicable,19,10,9,3,16,12,12,2013,2013,2,2,Low
C16674,CITY4,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2017,2017,1,1,Low
C16680,CITY4,1,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2017,2017,13,13,Low
C16681,CITY4,0,0,0,Tuesday,233,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,4,4,2011,2011,15,15,Low
C16694,CITY4,0,0,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,23,23,0,1,22,3,3,2012,2012,28,28,Low
C16699,CITY2,0,0,0,Wednesday,56,WelcomeEmail,yes,NotApplicable,16,0,16,0,16,6,6,2011,2011,13,13,Low
C16704,CITY1,1,0,0,Thursday,55,WelcomeEmail,yes,NotApplicable,43,3,40,3,40,9,9,2017,2017,23,23,Medium
C16710,CITY4,1,0,0,Monday,36,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,13,13,Low
C16714,CITY2,1,0,0,Friday,3312,WelcomeEmail,yes,NotApplicable,3,1,2,1,2,9,9,2014,2014,1,1,Low
C16716,CITY3,1,0,0,Friday,254,WelcomeEmail,yes,NotApplicable,36,4,32,2,34,10,10,2013,2013,16,16,Medium
C16724,CITY3,1,0,0,Monday,31,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,17,17,Medium
C16726,CITY4,1,0,0,Tuesday,56,WelcomeEmail,yes,NotApplicable,37,0,37,0,37,6,6,2013,2013,11,11,Low
C16737,CITY3,1,1,1,Monday,2740,WelcomeEmail,yes,NotApplicable,69,5,64,1,68,4,4,2013,2013,5,5,Low
C16744,CITY2,1,0,0,Wednesday,52,WelcomeEmail,yes,NotApplicable,40,7,33,2,38,8,8,2017,2017,30,30,Low
C16749,CITY3,1,0,0,Wednesday,262,WelcomeEmail,yes,NotApplicable,41,15,26,4,37,6,6,2017,2017,13,13,Medium
C16762,CITY2,0,0,0,Friday,1492,WelcomeEmail,yes,NotApplicable,48,1,47,1,47,1,1,2012,2012,20,20,Low
C16764,CITY2,1,0,0,Monday,50,WelcomeEmail,yes,NotApplicable,32,9,23,4,28,9,9,2013,2013,17,17,Low
C16773,CITY3,1,0,1,Wednesday,400,WelcomeEmail,yes,NotApplicable,51,18,33,4,47,6,6,2017,2017,10,10,Medium
C16779,CITY4,0,0,0,Monday,2582,WelcomeEmail,yes,NotApplicable,44,5,39,0,44,8,8,2012,2012,9,9,Low
C16782,CITY4,1,0,0,Friday,49,WelcomeEmail,yes,NotApplicable,32,5,27,3,29,10,10,2013,2013,6,6,Low
C16795,CITY2,0,0,0,Monday,596,WelcomeEmail,yes,NotApplicable,48,4,44,1,47,11,11,2012,2012,10,10,Low
C16796,CITY3,1,0,1,Monday,533,WelcomeEmail,yes,NotApplicable,42,8,34,1,41,10,10,2013,2013,14,14,Medium
C16804,CITY3,1,0,0,Wednesday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,11,11,Medium
C16806,CITY2,0,0,0,Thursday,167,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2016,2016,29,29,Low
C16809,CITY3,1,0,0,Friday,67,WelcomeEmail,yes,NotApplicable,29,9,20,2,27,11,11,2013,2013,3,3,Medium
C16815,CITY2,0,0,0,Wednesday,231,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,3,3,2010,2010,27,27,Low
C16822,CITY2,0,0,0,Tuesday,437,WelcomeEmail,yes,NotApplicable,48,0,48,0,48,8,8,2010,2010,5,5,Low
C16825,CITY3,1,0,0,Tuesday,57,WelcomeEmail,yes,NotApplicable,28,8,20,2,26,10,10,2013,2013,12,12,Medium
C16826,CITY4,1,1,0,Thursday,98,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,12,12,Low
C16827,CITY4,1,1,0,Monday,41,WelcomeEmail,yes,NotApplicable,29,14,15,6,23,10,10,2013,2013,1,1,Low
C16838,CITY2,0,0,0,Thursday,110,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,6,6,2011,2011,1,1,Low
C16840,CITY3,1,0,1,Tuesday,212,WelcomeEmail,yes,NotApplicable,33,3,30,2,31,11,11,2013,2013,12,12,Medium
C16843,CITY3,0,0,0,Thursday,50,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2016,2016,18,18,High
C16844,CITY3,1,0,0,Thursday,109,WelcomeEmail,yes,NotApplicable,29,6,23,2,27,11,11,2013,2013,5,5,Low
C16845,CITY4,0,0,0,Tuesday,177,WelcomeEmail,yes,NotApplicable,48,8,40,3,45,4,4,2013,2013,28,28,Low
C16848,CITY2,0,0,0,Wednesday,122,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2010,2010,24,24,Low
C16852,CITY3,1,0,0,Thursday,29,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,2,2,Low
C16853,CITY2,0,0,0,Monday,100,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,3,3,2010,2010,21,21,Low
C16859,CITY4,1,0,0,Wednesday,54,WelcomeEmail,yes,NotApplicable,24,10,14,1,23,9,9,2013,2013,17,17,Low
C16864,CITY4,1,0,0,Wednesday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,1,1,Low
C16867,CITY2,0,0,0,Wednesday,1030,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2010,2010,7,7,Low
C16871,CITY4,1,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2017,2017,9,9,Low
C16873,CITY3,1,0,0,Friday,226,WelcomeEmail,yes,NotApplicable,32,2,30,1,31,10,10,2013,2013,21,21,Medium
C16877,CITY2,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,14,14,Low
C16878,CITY2,1,0,0,Monday,7949,WelcomeEmail,yes,NotApplicable,45,32,13,4,41,3,3,2011,2011,15,15,Low
C16885,CITY2,0,0,0,Friday,201,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2015,2015,21,21,Low
C16889,CITY2,0,0,0,Wednesday,308,WelcomeEmail,yes,NotApplicable,48,0,48,0,48,6,6,2012,2012,3,3,Low
C16897,CITY2,0,0,0,Tuesday,205,WelcomeEmail,yes,NotApplicable,18,0,18,0,18,9,9,2011,2011,4,4,Low
C16907,CITY4,0,0,0,Thursday,68,WelcomeEmail,yes,NotApplicable,16,0,16,0,16,11,11,2010,2010,10,10,Low
